shipment_id,Order ID,Ship Date,Ship Mode
SC-2021-08-106313,US-2021-106313,27-08-2021,Standard Class
SC-2021-08-148334,US-2021-148334,27-08-2021,Standard Class
FC-2021-08-141880,US-2021-141880,24-08-2021,First Class
SC-2021-08-140256,CA-2021-140256,30-08-2021,Standard Class
SC-2021-08-130484,CA-2021-130484,28-08-2021,Standard Class
SC-2021-08-150350,CA-2021-150350,31-08-2021,Standard Class
SC-2021-08-117793,US-2021-117793,30-08-2021,Standard Class
SC-2021-08-160528,US-2021-160528,31-08-2021,Standard Class
SC-2021-08-158001,CA-2021-158001,28-08-2021,Standard Class
SC-2021-09-114601,CA-2021-114601,03-09-2021,Standard Class
FC-2021-08-160598,CA-2021-160598,29-08-2021,First Class
FC-2021-08-105585,CA-2021-105585,28-08-2021,First Class
FC-2021-08-152289,CA-2021-152289,29-08-2021,First Class
SC-2021-08-100405,US-2021-100405,29-08-2021,Second Class
FC-2021-08-128594,CA-2021-128594,30-08-2021,First Class
SC-2021-08-148201,CA-2021-148201,30-08-2021,Second Class
SC-2021-09-127425,US-2021-127425,01-09-2021,Standard Class
SC-2021-09-132094,CA-2021-132094,03-09-2021,Standard Class
SC-2021-08-163174,CA-2021-163174,31-08-2021,Standard Class
SC-2021-08-163538,US-2021-163538,31-08-2021,Standard Class
SC-2021-09-102141,US-2021-102141,01-09-2021,Standard Class
SC-2021-09-145982,CA-2021-145982,02-09-2021,Second Class
SC-2021-09-146710,US-2021-146710,02-09-2021,Standard Class
SC-2021-09-116764,CA-2021-116764,03-09-2021,Standard Class
SC-2021-08-117919,CA-2021-117919,30-08-2021,Second Class
FC-2021-09-145303,CA-2021-145303,01-09-2021,First Class
FC-2021-08-137652,CA-2021-137652,31-08-2021,First Class
SC-2021-09-144211,US-2021-144211,03-09-2021,Standard Class
SC-2021-09-159912,CA-2021-159912,04-09-2021,Standard Class
SC-2021-09-158568,CA-2021-158568,03-09-2021,Standard Class
SC-2021-09-128727,CA-2021-128727,05-09-2021,Standard Class
SC-2021-09-161207,CA-2021-161207,04-09-2021,Standard Class
SC-2021-09-165995,CA-2021-165995,07-09-2021,Standard Class
FC-2021-09-141544,US-2021-141544,02-09-2021,First Class
SC-2021-09-117408,CA-2021-117408,07-09-2021,Standard Class
SC-2021-09-151561,CA-2021-151561,08-09-2021,Standard Class
SC-2021-09-116526,CA-2021-116526,06-09-2021,Standard Class
SC-2021-09-124583,CA-2021-124583,04-09-2021,Second Class
FC-2021-09-129714,CA-2021-129714,04-09-2021,First Class
SC-2021-09-155481,CA-2021-155481,06-09-2021,Standard Class
FC-2021-09-120859,CA-2021-120859,05-09-2021,First Class
SC-2021-09-130407,CA-2021-130407,07-09-2021,Standard Class
SC-2021-09-112739,CA-2021-112739,08-09-2021,Second Class
SC-2021-09-106950,CA-2021-106950,07-09-2021,Standard Class
SC-2021-09-144764,CA-2021-144764,09-09-2021,Standard Class
SC-2021-09-116540,CA-2021-116540,03-09-2021,Same Day
SC-2021-09-126732,CA-2021-126732,07-09-2021,Standard Class
FC-2021-09-129847,CA-2021-129847,05-09-2021,First Class
SC-2021-09-166429,CA-2021-166429,09-09-2021,Standard Class
SC-2021-09-106278,CA-2021-106278,06-09-2021,Second Class
FC-2021-09-113096,CA-2021-113096,05-09-2021,First Class
FC-2021-09-158099,CA-2021-158099,06-09-2021,First Class
SC-2021-09-147711,US-2021-147711,09-09-2021,Second Class
FC-2021-09-101616,US-2021-101616,07-09-2021,First Class
SC-2021-09-163986,CA-2021-163986,11-09-2021,Standard Class
SC-2021-09-100566,US-2021-100566,10-09-2021,Standard Class
SC-2021-09-153185,CA-2021-153185,09-09-2021,Standard Class
SC-2021-09-159737,CA-2021-159737,10-09-2021,Standard Class
SC-2021-09-104815,US-2021-104815,08-09-2021,Standard Class
FC-2021-09-132143,CA-2021-132143,06-09-2021,First Class
SC-2021-09-149783,CA-2021-149783,08-09-2021,Second Class
SC-2021-09-129630,CA-2021-129630,05-09-2021,Same Day
SC-2021-09-131205,CA-2021-131205,09-09-2021,Standard Class
SC-2021-09-123120,CA-2021-123120,09-09-2021,Standard Class
SC-2021-09-142524,CA-2021-142524,09-09-2021,Standard Class
SC-2021-09-168774,CA-2021-168774,10-09-2021,Standard Class
SC-2021-09-169971,CA-2021-169971,10-09-2021,Standard Class
SC-2021-09-117604,CA-2021-117604,10-09-2021,Standard Class
SC-2021-09-140774,CA-2021-140774,11-09-2021,Standard Class
FC-2021-09-139409,CA-2021-139409,08-09-2021,First Class
SC-2021-09-136231,CA-2021-136231,08-09-2021,Second Class
SC-2021-09-137673,CA-2021-137673,11-09-2021,Standard Class
SC-2021-09-144540,CA-2021-144540,11-09-2021,Standard Class
SC-2021-09-115756,CA-2021-115756,08-09-2021,Second Class
SC-2021-09-154536,CA-2021-154536,10-09-2021,Standard Class
SC-2021-09-133319,CA-2021-133319,12-09-2021,Standard Class
SC-2021-09-121013,US-2021-121013,11-09-2021,Standard Class
SC-2021-09-158778,CA-2021-158778,10-09-2021,Standard Class
SC-2021-09-162383,CA-2021-162383,12-09-2021,Standard Class
FC-2021-09-151372,CA-2021-151372,07-09-2021,First Class
SC-2021-09-149195,CA-2021-149195,08-09-2021,Second Class
FC-2021-09-160815,CA-2021-160815,07-09-2021,First Class
SC-2021-09-152373,US-2021-152373,12-09-2021,Standard Class
SC-2021-09-164490,CA-2021-164490,11-09-2021,Second Class
FC-2021-09-136595,CA-2021-136595,08-09-2021,First Class
SC-2021-09-110366,CA-2021-110366,08-09-2021,Second Class
SC-2021-09-148110,US-2021-148110,12-09-2021,Standard Class
SC-2021-09-133123,CA-2021-133123,12-09-2021,Standard Class
SC-2021-09-123932,CA-2021-123932,13-09-2021,Standard Class
SC-2021-09-102981,CA-2021-102981,10-09-2021,Second Class
FC-2021-09-145240,CA-2021-145240,09-09-2021,First Class
SC-2021-09-149223,CA-2021-149223,12-09-2021,Standard Class
SC-2021-09-103709,CA-2021-103709,16-09-2021,Standard Class
SC-2021-09-114174,US-2021-114174,15-09-2021,Standard Class
SC-2021-09-108987,CA-2021-108987,11-09-2021,Second Class
SC-2021-09-108868,CA-2021-108868,13-09-2021,Standard Class
SC-2021-09-110009,CA-2021-110009,14-09-2021,Standard Class
SC-2021-09-113516,CA-2021-113516,11-09-2021,Second Class
SC-2021-09-153101,CA-2021-153101,09-09-2021,Same Day
FC-2021-09-131499,CA-2021-131499,11-09-2021,First Class
SC-2021-09-115455,US-2021-115455,15-09-2021,Standard Class
SC-2021-09-155138,CA-2021-155138,13-09-2021,Standard Class
FC-2021-09-110023,CA-2021-110023,12-09-2021,First Class
SC-2021-09-137176,CA-2021-137176,15-09-2021,Second Class
SC-2021-09-112893,CA-2021-112893,14-09-2021,Second Class
SC-2021-09-165918,CA-2021-165918,15-09-2021,Standard Class
SC-2021-09-146206,CA-2021-146206,15-09-2021,Second Class
SC-2021-09-164350,CA-2021-164350,13-09-2021,Second Class
SC-2021-09-126102,CA-2021-126102,13-09-2021,Second Class
SC-2021-09-118780,US-2021-118780,15-09-2021,Second Class
SC-2021-09-112277,CA-2021-112277,16-09-2021,Standard Class
SC-2021-09-145625,CA-2021-145625,18-09-2021,Standard Class
SC-2021-09-102162,CA-2021-102162,17-09-2021,Standard Class
SC-2021-09-116561,CA-2021-116561,18-09-2021,Standard Class
SC-2021-09-164154,CA-2021-164154,18-09-2021,Standard Class
SC-2021-09-130225,CA-2021-130225,18-09-2021,Standard Class
SC-2021-09-150007,CA-2021-150007,17-09-2021,Standard Class
FC-2021-09-143476,CA-2021-143476,14-09-2021,First Class
SC-2021-09-121223,CA-2021-121223,14-09-2021,Second Class
FC-2021-09-153157,CA-2021-153157,15-09-2021,First Class
SC-2021-09-113082,CA-2021-113082,17-09-2021,Standard Class
SC-2021-09-151148,CA-2021-151148,14-09-2021,Same Day
SC-2021-09-142902,CA-2021-142902,15-09-2021,Second Class
SC-2021-09-152457,CA-2021-152457,19-09-2021,Standard Class
SC-2021-09-123946,CA-2021-123946,18-09-2021,Standard Class
SC-2021-09-128811,CA-2021-128811,17-09-2021,Standard Class
SC-2021-09-105732,CA-2021-105732,19-09-2021,Standard Class
SC-2021-09-155439,CA-2021-155439,19-09-2021,Standard Class
SC-2021-09-153178,CA-2021-153178,19-09-2021,Standard Class
SC-2021-09-149370,CA-2021-149370,20-09-2021,Standard Class
SC-2021-09-128678,US-2021-128678,21-09-2021,Standard Class
SC-2021-09-116911,CA-2021-116911,21-09-2021,Standard Class
SC-2021-09-149797,CA-2021-149797,21-09-2021,Standard Class
SC-2021-09-160479,CA-2021-160479,21-09-2021,Standard Class
SC-2021-09-123337,CA-2021-123337,23-09-2021,Standard Class
SC-2021-09-134369,US-2021-134369,23-09-2021,Standard Class
SC-2021-09-152415,US-2021-152415,23-09-2021,Standard Class
SC-2021-09-131093,CA-2021-131093,21-09-2021,Second Class
SC-2021-09-105900,CA-2021-105900,24-09-2021,Standard Class
SC-2021-09-164091,CA-2021-164091,23-09-2021,Standard Class
SC-2021-09-148957,US-2021-148957,24-09-2021,Standard Class
SC-2021-09-109806,CA-2021-109806,23-09-2021,Standard Class
SC-2021-09-134208,CA-2021-134208,24-09-2021,Standard Class
SC-2021-09-159730,CA-2021-159730,22-09-2021,Standard Class
SC-2021-09-111416,CA-2021-111416,23-09-2021,Standard Class
SC-2021-09-120355,CA-2021-120355,26-09-2021,Standard Class
SC-2021-09-111409,CA-2021-111409,23-09-2021,Standard Class
SC-2021-09-140928,CA-2021-140928,23-09-2021,Standard Class
SC-2021-09-106075,CA-2021-106075,24-09-2021,Standard Class
SC-2021-09-133935,CA-2021-133935,23-09-2021,Standard Class
SC-2021-09-145905,CA-2021-145905,24-09-2021,Standard Class
FC-2021-09-157511,CA-2021-157511,21-09-2021,First Class
SC-2021-09-110086,CA-2021-110086,23-09-2021,Standard Class
FC-2021-09-168354,CA-2021-168354,22-09-2021,First Class
SC-2021-09-130267,CA-2021-130267,24-09-2021,Standard Class
FC-2021-09-158610,CA-2021-158610,23-09-2021,First Class
SC-2021-09-114888,US-2021-114888,25-09-2021,Second Class
SC-2021-09-156097,US-2021-156097,20-09-2021,Same Day
SC-2021-09-102932,CA-2021-102932,24-09-2021,Second Class
SC-2021-09-142370,CA-2021-142370,24-09-2021,Standard Class
FC-2021-09-120250,CA-2021-120250,23-09-2021,First Class
SC-2021-09-168557,CA-2021-168557,24-09-2021,Standard Class
SC-2021-09-100244,CA-2021-100244,25-09-2021,Standard Class
SC-2021-09-145611,CA-2021-145611,25-09-2021,Standard Class
SC-2021-09-166772,CA-2021-166772,25-09-2021,Standard Class
SC-2021-09-134516,CA-2021-134516,26-09-2021,Standard Class
SC-2021-09-126284,CA-2021-126284,25-09-2021,Standard Class
SC-2021-09-158617,CA-2021-158617,29-09-2021,Standard Class
SC-2021-09-125724,CA-2021-125724,28-09-2021,Standard Class
SC-2021-09-120257,CA-2021-120257,29-09-2021,Standard Class
SC-2021-09-155404,US-2021-155404,29-09-2021,Standard Class
SC-2021-09-166653,CA-2021-166653,25-09-2021,Second Class
SC-2021-09-116232,CA-2021-116232,27-09-2021,Standard Class
SC-2021-09-109743,CA-2021-109743,30-09-2021,Standard Class
SC-2021-09-151974,CA-2021-151974,30-09-2021,Standard Class
SC-2021-09-119641,CA-2021-119641,27-09-2021,Standard Class
FC-2021-09-135965,CA-2021-135965,26-09-2021,First Class
SC-2021-09-157728,US-2021-157728,29-09-2021,Standard Class
SC-2021-09-124016,CA-2021-124016,27-09-2021,Second Class
SC-2021-09-110730,CA-2021-110730,27-09-2021,Second Class
SC-2021-09-159009,CA-2021-159009,28-09-2021,Standard Class
SC-2021-09-129469,US-2021-129469,28-09-2021,Standard Class
FC-2021-09-106656,CA-2021-106656,27-09-2021,First Class
SC-2021-09-149979,CA-2021-149979,29-09-2021,Second Class
SC-2021-09-101742,CA-2021-101742,29-09-2021,Second Class
SC-2021-10-141551,CA-2021-141551,01-10-2021,Standard Class
FC-2021-09-132479,CA-2021-132479,27-09-2021,First Class
SC-2021-09-100944,CA-2021-100944,29-09-2021,Standard Class
SC-2021-10-134488,US-2021-134488,02-10-2021,Standard Class
SC-2021-10-108875,CA-2021-108875,02-10-2021,Standard Class
SC-2021-09-147340,US-2021-147340,25-09-2021,Same Day
SC-2021-09-154235,CA-2021-154235,29-09-2021,Standard Class
SC-2021-09-155187,CA-2021-155187,27-09-2021,Second Class
SC-2021-10-101385,CA-2021-101385,02-10-2021,Standard Class
SC-2021-09-140417,CA-2021-140417,30-09-2021,Standard Class
SC-2021-10-123722,CA-2021-123722,02-10-2021,Standard Class
SC-2021-10-124163,US-2021-124163,01-10-2021,Standard Class
FC-2021-09-148747,CA-2021-148747,28-09-2021,First Class
SC-2021-09-113978,CA-2021-113978,30-09-2021,Standard Class
SC-2021-10-122245,US-2021-122245,01-10-2021,Standard Class
SC-2021-10-125402,US-2021-125402,02-10-2021,Standard Class
SC-2021-10-169957,CA-2021-169957,01-10-2021,Standard Class
SC-2021-10-149790,US-2021-149790,02-10-2021,Standard Class
SC-2021-10-143406,CA-2021-143406,01-10-2021,Standard Class
FC-2021-09-132017,CA-2021-132017,28-09-2021,First Class
SC-2021-10-157714,CA-2021-157714,02-10-2021,Second Class
SC-2021-10-146794,US-2021-146794,02-10-2021,Standard Class
SC-2021-10-109260,US-2021-109260,02-10-2021,Standard Class
SC-2021-09-145898,CA-2021-145898,27-09-2021,Same Day
SC-2021-10-157945,US-2021-157945,02-10-2021,Standard Class
SC-2021-10-165820,CA-2021-165820,01-10-2021,Standard Class
SC-2021-09-123176,CA-2021-123176,30-09-2021,Second Class
SC-2021-10-110170,US-2021-110170,04-10-2021,Standard Class
SC-2021-10-140249,CA-2021-140249,04-10-2021,Standard Class
SC-2021-10-163202,CA-2021-163202,03-10-2021,Standard Class
FC-2021-10-134656,US-2021-134656,02-10-2021,First Class
SC-2021-10-108616,CA-2021-108616,04-10-2021,Standard Class
SC-2021-10-101497,US-2021-101497,02-10-2021,Second Class
FC-2021-10-161781,CA-2021-161781,01-10-2021,First Class
SC-2021-10-108056,CA-2021-108056,04-10-2021,Standard Class
SC-2021-10-125794,CA-2021-125794,04-10-2021,Standard Class
FC-2021-10-134362,CA-2021-134362,03-10-2021,First Class
SC-2021-10-138037,CA-2021-138037,04-10-2021,Standard Class
SC-2021-10-106621,CA-2021-106621,02-10-2021,Second Class
FC-2021-10-108644,CA-2021-108644,04-10-2021,First Class
SC-2021-10-106243,CA-2021-106243,05-10-2021,Standard Class
SC-2021-10-111794,CA-2021-111794,02-10-2021,Same Day
FC-2021-10-155992,CA-2021-155992,03-10-2021,First Class
SC-2021-10-116918,CA-2021-116918,07-10-2021,Second Class
SC-2021-10-139157,CA-2021-139157,06-10-2021,Standard Class
SC-2021-10-118689,CA-2021-118689,10-10-2021,Standard Class
SC-2021-10-134376,CA-2021-134376,07-10-2021,Standard Class
FC-2021-10-118969,CA-2021-118969,04-10-2021,First Class
SC-2021-10-144939,CA-2021-144939,09-10-2021,Standard Class
SC-2021-10-101672,CA-2021-101672,08-10-2021,Standard Class
SC-2021-10-140634,CA-2021-140634,07-10-2021,Second Class
SC-2021-10-103919,CA-2021-103919,08-10-2021,Standard Class
SC-2021-10-140158,US-2021-140158,09-10-2021,Standard Class
SC-2021-10-145709,CA-2021-145709,09-10-2021,Standard Class
SC-2021-10-131296,CA-2021-131296,10-10-2021,Standard Class
SC-2021-10-121601,CA-2021-121601,05-10-2021,Same Day
FC-2021-10-157490,US-2021-157490,08-10-2021,First Class
SC-2021-10-115952,US-2021-115952,07-10-2021,Same Day
FC-2021-10-127649,CA-2021-127649,10-10-2021,First Class
SC-2021-10-155033,CA-2021-155033,13-10-2021,Standard Class
SC-2021-10-139808,CA-2021-139808,12-10-2021,Standard Class
FC-2021-10-163216,CA-2021-163216,11-10-2021,First Class
SC-2021-10-162614,CA-2021-162614,14-10-2021,Standard Class
SC-2021-10-126844,US-2021-126844,15-10-2021,Standard Class
SC-2021-10-149685,CA-2021-149685,16-10-2021,Standard Class
SC-2021-10-162026,US-2021-162026,09-10-2021,Same Day
SC-2021-10-135636,CA-2021-135636,14-10-2021,Standard Class
SC-2021-10-116974,CA-2021-116974,16-10-2021,Standard Class
SC-2021-10-114748,CA-2021-114748,15-10-2021,Standard Class
SC-2021-10-128909,US-2021-128909,12-10-2021,Second Class
SC-2021-10-150357,US-2021-150357,15-10-2021,Standard Class
FC-2021-10-126627,CA-2021-126627,13-10-2021,First Class
FC-2021-10-157707,CA-2021-157707,13-10-2021,First Class
SC-2021-10-113390,CA-2021-113390,16-10-2021,Standard Class
SC-2021-10-145583,CA-2021-145583,20-10-2021,Standard Class
SC-2021-10-154018,CA-2021-154018,20-10-2021,Standard Class
SC-2021-10-101161,CA-2021-101161,21-10-2021,Standard Class
SC-2021-10-100839,US-2021-100839,18-10-2021,Standard Class
SC-2021-10-125220,CA-2021-125220,20-10-2021,Standard Class
SC-2021-10-113607,CA-2021-113607,19-10-2021,Standard Class
SC-2021-10-156503,CA-2021-156503,21-10-2021,Standard Class
SC-2021-10-108098,US-2021-108098,19-10-2021,Standard Class
SC-2021-10-124352,CA-2021-124352,22-10-2021,Standard Class
SC-2021-10-142097,CA-2021-142097,21-10-2021,Standard Class
SC-2021-10-125738,CA-2021-125738,22-10-2021,Standard Class
SC-2021-10-132066,CA-2021-132066,21-10-2021,Standard Class
FC-2021-10-152688,CA-2021-152688,21-10-2021,First Class
FC-2021-10-141586,CA-2021-141586,21-10-2021,First Class
SC-2021-10-147256,CA-2021-147256,22-10-2021,Second Class
SC-2021-10-163972,CA-2021-163972,22-10-2021,Standard Class
SC-2021-10-159856,US-2021-159856,23-10-2021,Standard Class
SC-2021-10-133697,CA-2021-133697,25-10-2021,Second Class
SC-2021-10-105753,CA-2021-105753,27-10-2021,Standard Class
SC-2021-10-160220,CA-2021-160220,27-10-2021,Standard Class
SC-2021-10-139549,CA-2021-139549,26-10-2021,Standard Class
FC-2021-10-106341,CA-2021-106341,24-10-2021,First Class
FC-2021-10-168921,CA-2021-168921,23-10-2021,First Class
SC-2021-10-151169,CA-2021-151169,27-10-2021,Standard Class
SC-2021-10-133669,CA-2021-133669,28-10-2021,Standard Class
SC-2021-10-125080,CA-2021-125080,27-10-2021,Standard Class
SC-2021-10-144729,CA-2021-144729,26-10-2021,Standard Class
FC-2021-10-111493,CA-2021-111493,23-10-2021,First Class
SC-2021-10-136322,CA-2021-136322,27-10-2021,Standard Class
SC-2021-10-155516,CA-2021-155516,22-10-2021,Same Day
SC-2021-10-169334,CA-2021-169334,25-10-2021,Second Class
SC-2021-10-138478,CA-2021-138478,27-10-2021,Second Class
SC-2021-10-112340,CA-2021-112340,28-10-2021,Standard Class
SC-2021-10-161746,CA-2021-161746,28-10-2021,Standard Class
SC-2021-10-166373,CA-2021-166373,26-10-2021,Standard Class
SC-2021-10-169887,CA-2021-169887,23-10-2021,Same Day
FC-2021-10-116400,US-2021-116400,25-10-2021,First Class
FC-2021-10-165148,CA-2021-165148,25-10-2021,First Class
SC-2021-10-165484,CA-2021-165484,30-10-2021,Standard Class
SC-2021-10-151323,CA-2021-151323,29-10-2021,Standard Class
SC-2021-10-132661,CA-2021-132661,30-10-2021,Standard Class
SC-2021-10-121748,CA-2021-121748,29-10-2021,Second Class
SC-2021-11-121020,CA-2021-121020,01-11-2021,Standard Class
SC-2021-10-158925,CA-2021-158925,29-10-2021,Standard Class
SC-2021-10-166275,CA-2021-166275,25-10-2021,Same Day
SC-2021-10-118311,CA-2021-118311,29-10-2021,Standard Class
FC-2021-10-153318,CA-2021-153318,29-10-2021,First Class
SC-2021-11-116596,CA-2021-116596,01-11-2021,Standard Class
SC-2021-11-152632,CA-2021-152632,03-11-2021,Standard Class
SC-2021-11-156811,CA-2021-156811,03-11-2021,Standard Class
SC-2021-11-120873,CA-2021-120873,02-11-2021,Second Class
SC-2021-11-117387,US-2021-117387,01-11-2021,Standard Class
SC-2021-11-142545,CA-2021-142545,04-11-2021,Standard Class
SC-2021-11-130162,CA-2021-130162,02-11-2021,Standard Class
SC-2021-11-140641,CA-2021-140641,03-11-2021,Standard Class
SC-2021-10-144344,CA-2021-144344,29-10-2021,Same Day
FC-2021-10-134775,CA-2021-134775,30-10-2021,First Class
SC-2021-11-144393,US-2021-144393,05-11-2021,Standard Class
SC-2021-11-125815,CA-2021-125815,02-11-2021,Second Class
SC-2021-10-120369,CA-2021-120369,29-10-2021,Same Day
FC-2021-11-146682,CA-2021-146682,01-11-2021,First Class
SC-2021-11-131912,US-2021-131912,02-11-2021,Second Class
SC-2021-11-112389,CA-2021-112389,03-11-2021,Standard Class
SC-2021-11-153836,CA-2021-153836,04-11-2021,Standard Class
SC-2021-11-167290,CA-2021-167290,05-11-2021,Standard Class
SC-2021-11-105291,CA-2021-105291,05-11-2021,Standard Class
SC-2021-11-146913,CA-2021-146913,06-11-2021,Standard Class
SC-2021-11-140130,CA-2021-140130,06-11-2021,Standard Class
SC-2021-11-144218,CA-2021-144218,05-11-2021,Standard Class
SC-2021-11-119165,CA-2021-119165,07-11-2021,Standard Class
SC-2021-11-142251,US-2021-142251,05-11-2021,Second Class
SC-2021-11-159212,CA-2021-159212,06-11-2021,Standard Class
FC-2021-11-100671,CA-2021-100671,05-11-2021,First Class
SC-2021-11-129196,CA-2021-129196,08-11-2021,Standard Class
SC-2021-11-109365,CA-2021-109365,09-11-2021,Standard Class
SC-2021-11-128867,CA-2021-128867,11-11-2021,Standard Class
SC-2021-11-160136,CA-2021-160136,10-11-2021,Standard Class
SC-2021-11-127250,CA-2021-127250,08-11-2021,Standard Class
SC-2021-11-168893,CA-2021-168893,09-11-2021,Second Class
FC-2021-11-114972,CA-2021-114972,07-11-2021,First Class
SC-2021-11-134180,CA-2021-134180,08-11-2021,Standard Class
FC-2021-11-159023,CA-2021-159023,06-11-2021,First Class
SC-2021-11-158260,CA-2021-158260,09-11-2021,Standard Class
SC-2021-11-163328,CA-2021-163328,07-11-2021,Second Class
SC-2021-11-143308,CA-2021-143308,05-11-2021,Same Day
SC-2021-11-163755,CA-2021-163755,09-11-2021,Second Class
SC-2021-11-119018,CA-2021-119018,09-11-2021,Standard Class
